incident_id,country,state_name,year,month,bias_desc,offense_name
372,Europe,Poland,2016,02,Anti-LGBTI hate crime,Threats
373,Europe,Poland,2016,02,Anti-LGBTI hate crime,Threats
374,Europe,Poland,2016,03,Anti-LGBTI hate crime,Attacks against property
375,Europe,Poland,2016,02,Anti-LGBTI hate crime,Attacks against property
376,Europe,Poland,2016,03,Anti-LGBTI hate crime,Threats
377,Europe,Poland,2016,04,Anti-LGBTI hate crime,Attacks against property
378,Europe,Poland,2016,04,Anti-LGBTI hate crime,Attacks against property
379,Europe,Poland,2016,03,Anti-LGBTI hate crime,Threats
380,Europe,Poland,2016,04,Anti-LGBTI hate crime,Violent attacks against people
381,Europe,Poland,2016,05,Anti-LGBTI hate crime,Violent attacks against people
382,Europe,Poland,2016,06,Anti-LGBTI hate crime,Violent attacks against people
383,Europe,Poland,2016,06,Anti-LGBTI hate crime,Violent attacks against people
384,Europe,Poland,2016,07,Anti-LGBTI hate crime,Violent attacks against people
385,Europe,Poland,2016,07,Anti-LGBTI hate crime,Threats
386,Europe,Poland,2016,08,Anti-LGBTI hate crime,Violent attacks against people
387,Europe,Poland,2016,09,Anti-LGBTI hate crime,Threats
388,Europe,Poland,2016,11,Anti-LGBTI hate crime,Violent attacks against people
389,Europe,Poland,2016,06,Anti-LGBTI hate crime,Attacks against property
390,Europe,Poland,2016,06,Anti-LGBTI hate crime,Threats
391,Europe,Poland,2016,09,Anti-LGBTI hate crime,Attacks against property
392,Europe,Poland,2016,11,Anti-LGBTI hate crime,Violent attacks against people
393,Europe,Poland,2016,12,Anti-LGBTI hate crime,Violent attacks against people
394,Europe,Armenia,2016,09,Anti-LGBTI hate crime,Violent attacks against people
395,Europe,Armenia,2016,10,Anti-LGBTI hate crime,Violent attacks against people
396,Europe,Armenia,2016,11,Anti-LGBTI hate crime,Violent attacks against people
397,Europe,Armenia,2016,09,Anti-LGBTI hate crime,Violent attacks against people
398,Europe,Armenia,2016,10,Anti-LGBTI hate crime,Violent attacks against people
399,Europe,Armenia,2016,08,Anti-LGBTI hate crime,Violent attacks against people
400,Europe,Georgia,2016,06,Anti-LGBTI hate crime,Violent attacks against people
401,Europe,Georgia,2016,04,Anti-LGBTI hate crime,Violent attacks against people
402,Europe,Georgia,2016,08,Anti-LGBTI hate crime,Violent attacks against people
403,Europe,Hungary,2016,12,Anti-LGBTI hate crime,Violent attacks against people
404,Europe,Hungary,2016,09,Anti-LGBTI hate crime,Violent attacks against people
405,Europe,Kyrgyzstan,2016,07,Anti-LGBTI hate crime,Violent attacks against people
406,Europe,Kyrgyzstan,2016,12,Anti-LGBTI hate crime,Violent attacks against people
407,Europe,Kyrgyzstan,2016,01,Anti-LGBTI hate crime,Violent attacks against people
408,Europe,Kyrgyzstan,2016,02,Anti-LGBTI hate crime,Threats
409,Europe,Kyrgyzstan,2016,09,Anti-LGBTI hate crime,Threats
410,Europe,Tajikistan,2016,03,Anti-LGBTI hate crime,Violent attacks against people
411,Europe,Uzbekistan,2016,08,Anti-LGBTI hate crime,Violent attacks against people
412,Europe,Serbia,2016,07,Anti-LGBTI hate crime,Threats
413,Europe,Serbia,2016,06,Anti-LGBTI hate crime,Threats
414,Europe,Serbia,2016,10,Anti-LGBTI hate crime,Violent attacks against people
415,Europe,Serbia,2016,09,Anti-LGBTI hate crime,Violent attacks against people
416,Europe,Russian Federation,2016,03,Anti-LGBTI hate crime,Violent attacks against people
417,Europe,Russian Federation,2016,01,Anti-LGBTI hate crime,Violent attacks against people
418,Europe,Russian Federation,2016,03,Anti-LGBTI hate crime,Violent attacks against people
419,Europe,Russian Federation,2016,01,Anti-LGBTI hate crime,Violent attacks against people
420,Europe,Russian Federation,2016,02,Anti-LGBTI hate crime,Violent attacks against people
421,Europe,Russian Federation,2016,03,Anti-LGBTI hate crime,Threats
422,Europe,Russian Federation,2016,03,Anti-LGBTI hate crime,Threats
423,Europe,Russian Federation,2016,03,Anti-LGBTI hate crime,Violent attacks against people
424,Europe,Russian Federation,2016,03,Anti-LGBTI hate crime,Violent attacks against people
425,Europe,Turkey,2016,03,Anti-LGBTI hate crime,Violent attacks against people
426,Europe,Turkey,2016,03,Anti-LGBTI hate crime,Violent attacks against people
427,Europe,Turkey,2016,08,Anti-LGBTI hate crime,Violent attacks against people
428,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
429,Europe,Turkey,2016,12,Anti-LGBTI hate crime,Violent attacks against people
430,Europe,Turkey,2016,06,Anti-LGBTI hate crime,Violent attacks against people
431,Europe,Turkey,2016,11,Anti-LGBTI hate crime,Violent attacks against people
432,Europe,Turkey,2016,09,Anti-LGBTI hate crime,Violent attacks against people
433,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
434,Europe,Turkey,2016,06,Anti-LGBTI hate crime,Violent attacks against people
435,Europe,Turkey,2016,03,Anti-LGBTI hate crime,Violent attacks against people
436,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
437,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
438,Europe,Turkey,2016,05,Anti-LGBTI hate crime,Violent attacks against people
439,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
440,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
441,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
442,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
443,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
444,Europe,Turkey,2016,03,Anti-LGBTI hate crime,Violent attacks against people
445,Europe,Turkey,2016,08,Anti-LGBTI hate crime,Violent attacks against people
446,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
447,Europe,Turkey,2016,01,Anti-LGBTI hate crime,Violent attacks against people
448,Europe,Turkey,2016,08,Anti-LGBTI hate crime,Violent attacks against people
449,Europe,Turkey,2016,01,Anti-LGBTI hate crime,Violent attacks against people
450,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
451,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
452,Europe,Turkey,2016,01,Anti-LGBTI hate crime,Violent attacks against people
453,Europe,Turkey,2016,05,Anti-LGBTI hate crime,Violent attacks against people
454,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
455,Europe,Turkey,2016,06,Racist and xenophobic hate crime,Violent attacks against people
456,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Attacks against property
457,Europe,Turkey,2016,11,Anti-LGBTI hate crime,Violent attacks against people
458,Europe,Ukraine,2016,08,Anti-Semitic hate crime,Violent attacks against people
459,Europe,Ukraine,2016,10,Anti-Semitic hate crime,Violent attacks against people
460,Europe,Ukraine,2016,12,Anti-Semitic hate crime,Threats
461,Europe,Ukraine,2016,01,Anti-Semitic hate crime,Attacks against property
462,Europe,Ukraine,2016,03,Anti-Semitic hate crime,Attacks against property
463,Europe,Ukraine,2016,03,Anti-Semitic hate crime,Attacks against property
464,Europe,Ukraine,2016,04,Anti-Semitic hate crime,Attacks against property
465,Europe,Ukraine,2016,08,Anti-Semitic hate crime,Attacks against property
466,Europe,Ukraine,2016,09,Anti-Semitic hate crime,Attacks against property
467,Europe,Ukraine,2016,09,Anti-Semitic hate crime,Attacks against property
468,Europe,Ukraine,2016,10,Anti-Semitic hate crime,Attacks against property
469,Europe,Ukraine,2016,11,Anti-Semitic hate crime,Attacks against property
470,Europe,Ukraine,2016,12,Anti-Semitic hate crime,Attacks against property
471,Europe,Ukraine,2016,12,Anti-Semitic hate crime,Attacks against property
472,Europe,Ukraine,2016,08,Anti-Semitic hate crime,Attacks against property
473,Europe,Ukraine,2016,07,Anti-Semitic hate crime,Attacks against property
474,Europe,Ukraine,2016,09,Anti-Semitic hate crime,Attacks against property
475,Europe,Ukraine,2016,03,Anti-Semitic hate crime,Attacks against property
476,Europe,Ukraine,2016,06,Anti-Semitic hate crime,Attacks against property
477,Europe,Ukraine,2016,09,Anti-Semitic hate crime,Attacks against property
478,Europe,Ukraine,2016,11,Anti-Semitic hate crime,Violent attacks against people
479,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
480,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
481,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
482,Europe,Turkey,2016,09,Anti-LGBTI hate crime,Violent attacks against people
483,Europe,Turkey,2016,01,Anti-LGBTI hate crime,Violent attacks against people
484,Europe,Turkey,2016,08,Anti-LGBTI hate crime,Violent attacks against people
485,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
486,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
487,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
488,Europe,Turkey,2016,03,Anti-LGBTI hate crime,Violent attacks against people
489,Europe,Turkey,2016,03,Anti-LGBTI hate crime,Violent attacks against people
490,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
491,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
492,Europe,Turkey,2016,01,Anti-LGBTI hate crime,Violent attacks against people
493,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
494,Europe,Turkey,2016,11,Anti-LGBTI hate crime,Violent attacks against people
495,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
496,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
497,Europe,Turkey,2016,05,Anti-LGBTI hate crime,Violent attacks against people
498,Europe,Turkey,2016,02,Anti-LGBTI hate crime,Violent attacks against people
499,Europe,Turkey,2016,06,Anti-LGBTI hate crime,Violent attacks against people
500,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
501,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
502,Europe,Turkey,2016,05,Anti-LGBTI hate crime,Violent attacks against people
503,Europe,Turkey,2016,09,Anti-LGBTI hate crime,Violent attacks against people
504,Europe,Turkey,2016,01,Anti-LGBTI hate crime,Violent attacks against people
505,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
506,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
507,Europe,Turkey,2016,11,Anti-LGBTI hate crime,Violent attacks against people
508,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
509,Europe,Turkey,2016,07,Anti-LGBTI hate crime,Violent attacks against people
510,Europe,Turkey,2016,06,Anti-LGBTI hate crime,Violent attacks against people
511,Europe,Turkey,2016,06,Anti-LGBTI hate crime,Violent attacks against people
512,Europe,Turkey,2016,04,Anti-LGBTI hate crime,Violent attacks against people
513,Europe,Turkey,2016,09,Anti-LGBTI hate crime,Violent attacks against people
514,Europe,Turkey,2016,05,Anti-LGBTI hate crime,Violent attacks against people
515,Europe,Moldova,2016,01,Anti-LGBTI hate crime,Violent attacks against people
516,Europe,Moldova,2016,01,Anti-LGBTI hate crime,Threats
517,Europe,Moldova,2016,10,Anti-LGBTI hate crime,Violent attacks against people
518,Europe,Ukraine,2016,12,Anti-LGBTI hate crime,Threats
519,Europe,France,2016,03,Anti-LGBTI hate crime,Violent attacks against people
520,Europe,Italy,2016,06,Anti-LGBTI hate crime,Violent attacks against people
521,Europe,Italy,2016,07,Anti-LGBTI hate crime,Violent attacks against people
522,Europe,Italy,2016,08,Anti-LGBTI hate crime,Violent attacks against people
523,Europe,Kazakhstan,2016,07,Anti-LGBTI hate crime,Violent attacks against people
524,Europe,Norway,2016,08,Anti-LGBTI hate crime,Violent attacks against people
525,Europe,Spain,2016,10,Anti-LGBTI hate crime,Violent attacks against people
526,Europe,Sweden,2016,11,Anti-LGBTI hate crime,Violent attacks against people
527,Europe,Switzerland,2016,03,Anti-Semitic hate crime,Threats
528,Europe,Switzerland,2016,05,Anti-Semitic hate crime,Attacks against property
529,Europe,Switzerland,2016,05,Anti-Semitic hate crime,Threats
530,Europe,Switzerland,2016,12,Anti-Semitic hate crime,Attacks against property
531,Europe,Switzerland,2016,05,Anti-Semitic hate crime,Violent attacks against people
532,Europe,Serbia,2016,12,Anti-Semitic hate crime,Attacks against property
533,Europe,Kyrgyzstan,2016,10,Gender-based hate crime,Threats
534,Europe,Kyrgyzstan,2016,02,Gender-based hate crime,Violent attacks against people
534,Europe,Kyrgyzstan,2016,02,Anti-LGBTI hate crime,Violent attacks against people
535,Europe,Kyrgyzstan,2016,10,Gender-based hate crime,Violent attacks against people
535,Europe,Kyrgyzstan,2016,10,Anti-LGBTI hate crime,Violent attacks against people
536,Europe,Lithuania,2016,10,Racist and xenophobic hate crime,Violent attacks against people
536,Europe,Lithuania,2016,10,Anti-Muslim hate crime,Violent attacks against people
537,Europe,Lithuania,2016,10,Racist and xenophobic hate crime,Attacks against property
538,Europe,Lithuania,2016,10,Racist and xenophobic hate crime,Attacks against property
539,Europe,Lithuania,2016,08,Racist and xenophobic hate crime,Attacks against property
540,Europe,Latvia,2016,12,Racist and xenophobic hate crime,Violent attacks against people
541,Europe,Latvia,2016,01,Racist and xenophobic hate crime,Violent attacks against people
542,Europe,Latvia,2016,01,Racist and xenophobic hate crime,Threats
543,Europe,Latvia,2016,01,Racist and xenophobic hate crime,Attacks against property
544,Europe,Russian Federation,2016,12,Racist and xenophobic hate crime,Violent attacks against people
545,Europe,Russian Federation,2016,08,Racist and xenophobic hate crime,Violent attacks against people
546,Europe,Russian Federation,2016,04,Racist and xenophobic hate crime,Violent attacks against people
547,Europe,Russian Federation,2016,08,Racist and xenophobic hate crime,Violent attacks against people
548,Europe,Russian Federation,2016,03,Anti-LGBTI hate crime,Violent attacks against people
549,Europe,Russian Federation,2016,07,Anti-LGBTI hate crime,Violent attacks against people
550,Europe,Lithuania,2016,11,Anti-LGBTI hate crime,Violent attacks against people
551,Europe,Lithuania,2016,07,Anti-LGBTI hate crime,Violent attacks against people
552,Europe,Ukraine,2016,01,Anti-LGBTI hate crime,Violent attacks against people
553,Europe,Ukraine,2016,02,Anti-LGBTI hate crime,Violent attacks against people
554,Europe,Ukraine,2016,03,Anti-LGBTI hate crime,Violent attacks against people
555,Europe,Ukraine,2016,03,Anti-LGBTI hate crime,Attacks against property
556,Europe,Ukraine,2016,02,Anti-LGBTI hate crime,Violent attacks against people
